time(minutes),avg_commits
0,4.935230309853639
60,2.095169922872856
120,1.9304779098407414
180,1.9169232743135745
240,1.9759356753134871
300,2.132344258309504
360,2.2638201024877618
420,2.4204627455995325
480,2.567051337881647
540,2.231281941021782
600,2.245577590268557
660,2.3681178686163733
720,2.48769845634877
780,2.664931685100846
840,2.2473274018897853
900,1.8757189072609632
960,1.5336976320582878
1020,1.2749574933203789
1080,1.2646475333950535
1140,1.473247496423462
1200,1.4364846046727526
1260,1.6407815631262526
1320,2.0491833030852993
1380,2.2675862068965515
1440,2.5960537727666955
1500,2.169234472797304
1560,2.296887261313105
1620,2.1985104554568893
1680,2.2440604751619873
1740,2.1590756865371734
1800,2.425090909090909
1860,2.0813169377231255
1920,2.626859142607174
1980,2.197176241480039
2040,2.2640086206896552
2100,2.4081508515815084
2160,2.605849582172702
2220,3.054183266932271
2280,2.6545454545454548
2340,1.9594320486815415
2400,2.0
2460,1.7953488372093023
2520,1.4209245742092458
2580,1.3775252525252526
2640,1.5271523178807946
2700,1.6537396121883656
2760,2.0401721664275465
2820,2.171641791044776
2880,2.35062893081761
2940,2.066775244299674
3000,2.1258389261744965
3060,2.0052173913043476
3120,2.634719710669078
3180,1.940630797773655
3240,2.5233463035019454
3300,1.8326612903225807
3360,2.442827442827443
3420,1.7760869565217392
3480,1.981042654028436
3540,1.9875621890547264
3600,2.2804232804232805
3660,2.189111747851003
3720,2.18944099378882
3780,1.9639344262295082
3840,2.203448275862069
3900,2.3548387096774195
3960,2.1549815498154983
4020,1.3924528301886792
4080,2.3923076923076922
4140,2.1206225680933852
4200,1.9098039215686275
4260,1.7228915662650603
4320,1.9795081967213115
4380,1.7364016736401673
4440,2.3151260504201683
4500,2.635593220338983
4560,3.256521739130435
4620,3.172566371681416
4680,1.8144796380090498
4740,1.5093457943925233
4800,2.452830188679245
4860,1.8653846153846154
4920,2.737623762376238
4980,1.933673469387755
5040,1.3440860215053763
5100,2.0280898876404496
5160,1.952662721893491
5220,2.641509433962264
5280,2.019230769230769
5340,1.0580645161290323
5400,2.0
5460,1.3424657534246576
5520,1.4615384615384615
5580,1.4532374100719425
5640,1.905109489051095
5700,2.485294117647059
5760,2.0970149253731343
5820,2.0454545454545454
5880,1.9465648854961832
5940,1.9692307692307693
6000,1.8359375
6060,2.204724409448819
6120,2.136
